Book Id,Title,Author,Author l-f,Additional Authors,ISBN,ISBN13,My Rating,Average Rating,Publisher,Binding,Number of Pages,Year Published,Original Publication Year,Date Read,Date Added,Bookshelves,Bookshelves with positions,Exclusive Shelf,My Review,Spoiler,Private Notes,Read Count,Owned Copies
50826844,Bức tranh Dorian Gray,Oscar Wilde,"Wilde, Oscar",Thiên Lương,"=""604982908X""","=""9786049829086""",3,4.13,Bách Việt & NXB Văn Học,Hardcover,416,2019,1890,2019/08/11,2019/07/24,,,read,"Mình đã đọc Happy Prince của Oscar Wilde hồi đại học và mặc dù rất thích truyện đó, hình như mình không đọc thêm truyện ngắn nào của tác giả này. Với quyển tiểu thuyết duy nhất này trong sự nghiệp của Oscar Wilde, mình không thể nhận xét kiểu văn đẹp và đậm chất duy mỹ của tác giả vì không biết nhiều về Wilde lắm.<br/><br/>Cũng thú thật là mình không thích kiểu văn chương xưa hoặc lấy bối cảnh xưa, với đặc trưng là thoại dài đằng đẵng. Mình đã đọc quyển này phần đầu rất chậm, cho đến khi bắt đầu có bước ngoặt về bí mật của bức chân dung Dorian Gray mình mới thấy “vào” được một chút.<br/><br/>Truyện chỉ có chưa đầy 10 nhân vật, trong đó chủ yếu là mối quan hệ giữa Dorian Gray, họa sĩ Basil Hallward và huân tước Henry Wotton. Basil là người vẽ chân dung và tôn thờ vẻ đẹp của Gray, luôn tự hào với “bức tranh Dorian Gray”, kiệt tác của đời mình, còn Harry là nhà quý tộc sa đoạ, thích hưởng lạc, sẵn sàng bỏ bạn là Basil vì sắc đẹp của Dorian. Mối quan hệ của 3 người có thể tóm lại trong câu thoại sau, khi Dorian Gray nói với Basil, trước khi câu chuyện bước vào một khúc cua quan trọng:<br/><br/>“Một ngày nọ, anh (Basil) giới thiệu tôi với một người bạn của anh (tức Henry), và anh ấy đã giảng giải cho tôi về sự kỳ diệu của tuổi xuân, còn anh đã hoàn thành bức chân dung về tôi, một bức tranh để lộ cho tôi thấy sự kỳ diệu của sắc đẹp. Trong một khoảnh khắc điên rồ, mà, thậm chí lúc này, tôi cũng không biết mình có ân hận hay không, tôi đã thốt lên một ước ao, có lẽ anh sẽ gọi nó là một lời cầu xin…”. Ước ao đó là gì mà Dorian, một người ""với khuôn mặt trong sáng, rạng rỡ, ngây thơ và tuổi thanh xuân tuyệt diệu không chút ưu phiền"", sẵn sàng cho đi mọi thứ, “kể cả linh hồn mình”, để đổi lấy?<br/><br/>Mình không hợp với quyển này nhưng nếu bạn không ngại văn chương kiểu xưa thì có thể thử. Đường dây câu chuyện đơn giản, cái hay của tác phẩm là ở văn chương của Oscar Wilde. Bản dịch của Thiên Lương mình thấy không có vấn đề gì.<br/><br/>Dịch giả này theo mình biết thường chỉ trích cách dịch ngắt câu dài trong nguyên tác thành nhiều câu ngắn. Vì thế mà bản thân Thiên Lương luôn dịch đúng cấu trúc của câu gốc, chia cắt các mệnh đề, nếu đọc không quen sẽ thấy trúc trắc, nhưng dần về sau thì cảm giác này không còn nữa.",,,1,0
10718998,Chuyện kể năm 2000,Bùi Ngọc Tấn,"Tấn, Bùi Ngọc",,"=""""","=""""",0,4.37,NXB Thanh Niên,Paperback,858,2000,2000,,2020/01/05,currently-reading,currently-reading (#2),currently-reading,,,,1,0
42421742,Những nhân chứng cuối cùng: Solo cho giọng trẻ em,Svetlana Alexievich,"Alexievich, Svetlana",Phan Xuân Loan,"=""6045649400""","=""9786045649404""",3,4.50,Nxb. Phụ Nữ,Paperback,331,2018,1985,2019/10/11,2019/10/04,,,read,,,,1,0
41064902,"Phố Cannery Row (Cannery Row, #1)",John Steinbeck,"Steinbeck, John",Phạm Văn,"=""6049720525""","=""9786049720529""",3,4.06,Tao Đàn & Nxb. Hội Nhà Văn,Paperback,230,2018,1943,2019/07/20,2019/07/12,,,read,,,,1,0
15847481,Của chuột và người,John Steinbeck,"Steinbeck, John","Hoàng Ngọc Khôi, Nguyễn Phúc Bửu Tập","=""""","=""""",4,3.89,Nxb. Hội Nhà văn,Unknown Binding,130,1997,1937,2019/07/05,2019/07/02,,,read,,,,1,0
48757633,Phòng thủ Luzhin,Vladimir Nabokov,"Nabokov, Vladimir",Thiên Lương,"=""6049868476""","=""9786049868474""",4,3.94,An Di & NXB Hội Nhà Văn,Paperback,368,2019,1929,2019/12/18,2019/12/13,,,read,"Nếu được gặp Nguyễn Ngọc Trường Sơn hay Lê Quang Liêm, mình sẽ hỏi có bao giờ các bạn để cờ vua không thể tách khỏi cuộc sống, nhìn đâu cũng ra 64 ô vuông và những quân cờ, và có nghĩ mãi về một ván cờ định mệnh hay không. Vì đó cũng là câu chuyện của nhân vật chính Luzhin trong Phòng thủ Luzhin.<br/><br/>Từ nhỏ Luzhin đã là cậu bé khác người, thu mình và không đạt được kỳ vọng của mẹ cha. Cho đến khi cậu tìm thấy định mệnh đời mình - bộ cờ vua. Từ những bài học đầu tiên đến khi trở thành đại kiện tướng, chu du thi đấu khắp thế giới, nhưng như định mệnh vẫn thường bất công với các vĩ nhân, kèm theo tài năng là một bi kịch. <br/><br/>Nếu câu chuyện trở thành thiên tài đến như một lẽ tự nhiên và không được mô tả nhiều thì cái hay của tác phẩm là việc Luzhin bị ám ảnh với cờ vua như thế nào, và nhất là ván cờ định mệnh với đối thủ người Ý. Luzhin dù nằm trong nhóm kỳ thủ hàng đầu thế giới, nhưng chưa thể chạm vào danh hiệu vô địch thế giới. Thế tấn công của Turati là rào cản cuối cùng, và Luzhin phải tạo cho mình một thế phòng thủ khả dĩ chống chọi lại được để đạt lấy sở nguyện. Cái kết nào chờ đợi người đọc, nếu biết rằng Nabokov đã mô tả tiểu thuyết của mình là “câu chuyện về một kỳ thủ bị chính tài năng của mình nguyền rủa”?<br/><br/>Mình cũng biết chơi cờ vua nên đọc thích cuốn này thấy rất thích. Mình cũng nghĩ nhiều về nhân vật vợ Luzhin khi phải có một người chồng khác người như vậy. Thiên Lương dịch mượt, sách in giấy cứng rất đẹp. Đọc sách thì phải cài app cờ vua vào iPad làm vài ván gọi là.<br/>",,,1,0
50206344,Ác ý,Keigo Higashino,"Higashino, Keigo",An Nhiên,"=""""","=""""",5,4.06,NXB Hồng Đức & IPM,Paperback,320,2019,1996,2019/08/09,2019/08/02,,,read,,,,1,0
43694550,Thẩm Phán Và Đao Phủ,Friedrich Dürrenmatt,"Dürrenmatt, Friedrich",Phạm Hoài Nam,"=""6045658477""","=""9786045658475""",5,3.70,"NXB Phụ Nữ, Phanbook",Paperback,152,2019,1951,2019/11/16,2019/11/16,,,read,,,,1,0
13409419,Máu lạnh,Truman Capote,"Capote, Truman",Trần Đĩnh,"=""""","=""""",4,4.09,Nhã Nam & NXB Hà Nội,Paperback,508,2011,1966,2019/11/05,2019/10/29,,,read,,,,1,0
50225758,Lịch sử loài ong,Maja Lunde,"Lunde, Maja",Lê Minh Đức,"=""6047763103""","=""9786047763108""",4,3.81,"NXB Thế giới, Nhã Nam",Paperback,393,2019,2015,2019/11/20,2019/11/12,,,read,,,,1,0
25574847,Alex,Pierre Lemaitre,"Lemaitre, Pierre",Cao Việt Dũng,"=""6045332717""","=""9786045332719""",4,4.09,Nhã Nam & NXB Hội Nhà Văn,Paperback,401,2015,2011,2019/12/22,2019/09/23,,,read,"Alex cũng là quyển được nhiều bạn giới thiệu trong đợt mình post bài về các sách trinh thám. Mở đầu là cảnh cô gái Alex bị bắt cóc và hành hạ dã man. Các thanh tra vào cuộc, giải quyết 1 vụ chỉ có nhân chứng còn không rõ nạn nhân là ai, để rồi sau đó thì câu chuyện bắt đầu xoay 180 độ, các nhà điều tra từ việc phải tìm kẻ đã tấn công và bắt cóc cô gái, thì lại đứng trước thử thách mới: “Chúng ta hiện đang có một nữ sát thủ hoàn toàn không thể đoán trước, di chuyển rất nhanh và thường xuyên, giết cả đàn ông lẫn đàn bà không phân biệt giới tính và tuyệt đối tự tung tự tác thậm chí chẳng hề lo lắng bởi cô ta không có trong hồ sơ”.<br/><br/>Alex hấp dẫn và dữ dội vì mô tả tội ác chi tiết bằng giọng văn lạnh lùng như chính (những) kẻ ra tay máu lạnh. Tác phẩm cho độc giả hiểu câu chuyện đời kỳ lạ của Alex bằng cách mời họ lên một chuyến tàu lượn siêu tốc cảm xúc: thương đó rồi ghét đó, xót xa đó rồi phẫn nộ đó, liên tục cho đến cuối cùng.",,,1,0
45021069,Tuyến Hoả Xa Ngầm,Colson Whitehead,"Whitehead, Colson",Nguyễn Bích Lan,"=""6045661125""","=""9786045661123""",4,4.06,NXB Phụ Nữ,Paperback,352,2019,2016,2019/12/23,2019/06/19,,,read,"“Hãy nhìn ra ngoài trong khi tàu đưa các bạn đi, các bạn sẽ thấy khuôn mặt thật của nước Mỹ”. Đó là lời nhắn gửi những hành khách - những nô lệ da đen trốn thoát khỏi các đồn điền - trước khi lên một chuyến tàu bí mật của tuyến hỏa xa ngầm, một công trình có thật trong lịch sử Mỹ thời chiếm hữu nô lệ còn tồn tại. Không ai xây khi nào, có những ga nào, ai tham gia con đường bí mật đó.<br/><br/>Những câu hỏi về tuyến hỏa xa ngầm đó cũng không được giải đáp trong tác phẩm cùng tên được trao giải Pulitzer danh giá vào năm 2017. Vậy nhưng, sức hấp dẫn của “Tuyến hỏa xa ngầm” là ở chỗ chỉ từ câu chuyện của một cá nhân - cô bé Cora - mà đưa người đọc tìm về và hiểu được nhiều khía cạnh của nước Mỹ thời chiếm hữu nô lệ, cũng như con đường bí mật đưa những người nô lệ da màu đến tự do.<br/><br/>“Tuyến hỏa xa ngầm” được giải Pulitzer nhờ hòa trộn tài tình chủ nghĩa hiện thực và phúng dụ, cũng như kết hợp được sự tàn bạo của chế độ sở hữu nô lệ và bi kịch trong sự đào thoát của những người nô lệ. Và đúng là như vậy.<br/><br/>Quyển sách mô tả chân thực sự tàn khốc của những ngày tháng đọa đày, chịu kiếp nô lệ của Cora và những giờ phút lên kế hoạch chạy trốn, chờ đến giờ G để rồi tiếp tục hồi hộp khi đã chạy đủ xa, những lần lần trốn, trong rừng sâu, hay tầng áp mái, hay lên những chuyến tàu trên tuyến hỏa xa ngầm mà không biết ga dừng lại sẽ là đâu.<br/><br/>Tất cả khiến người đọc có thể sốc vì sự tàn bạo của chế độ nô lệ và hồi hộp thay cho nhân vật chính Cora.<br/><br/>“Tuyến hỏa xa ngầm” là một bài học lịch sử hay cho những thế hệ sau này, mà có lẽ chưa tìm hiểu hay hiểu tường tận về giai đoạn rối ren được chọn làm bối cảnh chính của câu chuyện: nước Mỹ bị phân tách làm hai cực: Các bang tự do và các bang có chế độ nô lệ.<br/><br/>3 thế hệ nhà Cora cũng là 3 giai đoạn trong lịch sử chiếm hữu nô lệ ở Mỹ và tất cả những ngục tù đối với người Phi châu: bị bắt cóc, mang đến Mỹ, sinh ra các thế hệ nối tiếp trong xiềng xích, cả cuộc đời không biết gì ngoài làm việc tại các đồn điền, cho nên ngày cũng như đêm luôn mơ đến tự do.<br/><br/>“Khi chết người da đen trở thành con người, chỉ khi đó họ mới ngang bằng với người da trắng”. “Ngày hôm trước một đứa trẻ da đen còn hạnh phúc, thế nhưng ngày hôm sau ánh sáng đã biến mất khỏi cuộc sống của nó; giữa khoảng thời gian đó nó được giới thiệu với một thực tế mới - cảnh nô lệ”.<br/><br/>Cora, sinh ra đã là nô lệ và có một cuộc đời đầy những chuỗi bất hạnh, nhưng không phải vì tính cách hay cách hành xử của cô, mà là vì “da cô màu đen và đây là cách thế giới đối xử với người da đen”.<br/><br/>Cora biết rằng đời mình có thể kết thúc hoặc giống bà của em - người bị bắt cóc khỏi quê nhà châu Phi sang Mỹ và mãi mãi là nô lệ, hay mẹ em - một nô lệ trở thành “huyền thoại” khi được cho là bỏ trốn thành công.<br/><br/>Cora tin mình cũng có thể được như mẹ; em đã chạy trốn, nhưng những cuộc chạy trốn liên hồi và cuộc đời không thể nào yên ả được lâu. Như những chuyến tàu có lúc ngoặt vào những lối quanh co rải rác trên hành trình, cuộc đời Cora là liên tiếp những khúc cua như thế, từ địa ngục trốn chạy được đến bình yên, rồi lại phải chạy tiếp vì nơi đó không hẳn như mình nghĩ và mong muốn.<br/><br/>Dẫu được tuyến hỏa xa ngầm hỗ trợ, Cora và những người nô lệ có quá nhiều thứ để phải tránh: nhà cầm quyền, giới chủ nô, những tay trùm săn nô lệ, và cả những người từng là nô lệ đã được tự do, sợ cái tự do quý giá của mình vì người da đen nô lệ mà lại mất đi 1 lần nữa, đành phải phản lại chính anh em của mình.<br/><br/>Tuyến hỏa xa ngầm nhiều lần nhắc lại thông điệp ‘bộ mặt của nước Mỹ’, và đó là một đất nước hóa ra đầy những điều tương phản. Tuyên ngôn độc lập được ký khi chế độ chiếm hữu nô lệ vẫn còn; trong xã hội có những người da trắng ủng hộ bãi nô đánh đổi an nguy của gia đình và bản thân để tham gia cứu giúp người da đen, nhưng cũng lại có người da đen sẵn sàng đàn áp các anh chị em của mình.",,,1,0
49419337,Khi khoảng cách chỉ còn 5 bước,Rachael Lippincott,"Lippincott, Rachael","Mikki Daughtry, Tobias Iaconis, Fatass Racoon","=""""","=""""",3,4.18,NXB Thanh niên,Paperback,307,2019,2018,2019/12/23,2019/12/22,,,read,"Hai người trẻ chưa đầy đôi mươi, đều phải chịu một căn bệnh quái ác, khiến họ không thể sống - và yêu - như bạn bè đồng trang lứa. Họ sẽ ghét nhau lúc lần đầu gặp gỡ, nhưng ta biết rồi họ sẽ yêu nhau, nhưng liệu hạnh phúc có bị đe dọa bởi căn bệnh họ mang? Khi khoảng cách chỉ còn 5 bước là câu chuyện với những tình tiết như thế, nó sẽ làm ta nghĩ ngay đến Khi lỗi thuộc về những vì sao hay Trước ngày em đến hay những tiểu thuyết khác mà trong đó tình yêu bị thách thức bởi bệnh tật.<br/><br/>Stella và Will gặp nhau trong bệnh viện trong tình trạng cả hai đều bị u xơ nang phổi, họ phải đảm bảo khoảng cách giữa nhau là 6 bước để không bị lây nhiễm chéo. Với Will, người từ chối tuân thủ các quy định điều trị gắt gao, lây nhiễm chéo có thể đoạt mạng của cậu, còn với Stella, người đang chờ ghép phổi, lây nhiễm chéo sẽ tước mất của cô cơ hội cuối cùng để thoát khỏi căn bệnh hiểm nghèo. “Khoảng cách của chúng tôi sẽ mãi mãi không bao giờ ngắn lại. Sáu bước nhỏ, hơn một mét tám ấy, vĩnh viễn không bao giờ ngắn lại.” <br/><br/>Nhưng vì sao tựa sách lại là “khi (6 bước) chỉ còn 5 bước”? Thật khó chấp nhận dành tình yêu cho người mình không thể chạm vào, và Stella đã “ăn trộm một bước chân của tử thần” để cả hai có thể đến gần nhau hơn. Chuyện tình tuổi teen chỉ là cái nền cho những gì mà bệnh nhân CF phải trải qua, thêm vào đó là tình cảm bạn bè, gia đình. Motif không thể nói là mới nhưng đọc vẫn thấy xúc động, nhất là ⅓ cuối của sách. Điều đặc biệt nữa là câu chuyện dựa trên chuyện đời có thật của hai bệnh nhân u xơ nang phổi, và được viết thành kịch bản phim song song với tiểu thuyết.",,,1,0
